EWL_1,RMS_1,MMAV2_1,DASDV_1,MFL_1,EWL_2,RMS_2,MMAV2_2,DASDV_2,MFL_2,EWL_3,RMS_3,MMAV2_3,DASDV_3,MFL_3,EWL_4,RMS_4,MMAV2_4,DASDV_4,MFL_4,EWL_5,RMS_5,MMAV2_5,DASDV_5,MFL_5,EWL_6,RMS_6,MMAV2_6,DASDV_6,MFL_6,EWL_7,RMS_7,MMAV2_7,DASDV_7,MFL_7,EWL_8,RMS_8,MMAV2_8,DASDV_8,MFL_8,Label
0.05257909307055772,0.01665498034129683,0.013859387743283208,0.027995637441754675,-1.1101840843312742,0.04158663809461326,0.013072858875043154,0.00971639716668564,0.01922047247121006,-1.4368366871122782,0.07155490982801166,0.0301000824493977,0.019311112080215437,0.043937111533979833,-0.7187018001919103,0.1040323051844879,0.048924017730161196,0.030651258094849462,0.07457094905517606,-0.25922546472729796,0.07645237031377226,0.04721620345307884,0.01294741482835044,0.061067026006676586,-0.4327512650779716,0.10055019091732226,0.04124310465938992,0.023336540775391223,0.07055055342871058,-0.3073639556117261,0.08903032744909144,0.04761452012156307,0.018631905964908883,0.08069565279901837,-0.1906645269434631,0.051674816394725556,0.015441731711891359,0.011267865020406038,0.025824732376249892,-1.1802931462288246,0
0.20726859839501885,0.19428657014284634,0.04107017689852067,0.2778662061044934,0.8833066573874333,0.09005857240219839,0.05686985718102039,0.015296829674312127,0.07713308456435161,-0.22988340697168555,0.18758333540319608,0.14441185308401322,0.040690365777461775,0.2289282107217479,0.7150338223744653,0.27725318547498956,0.20620515543285858,0.058240540892413574,0.33544010407292146,1.0468651628751493,0.22257367874378237,0.14961830802102324,0.0433547819801782,0.2554715097145214,0.8103201435493754,0.3515495359586688,0.2794278955639235,0.07343828876049499,0.47834105077532674,1.3551105010213191,0.4453608209161054,0.40480531652744783,0.09330826163302552,0.6692093728681056,1.6467592246187648,0.261009430623379,0.2626129463146104,0.0461788098338792,0.40403512423663585,1.208473437685486,0
0.4132565470362464,0.28908988847915074,0.14147536253754814,0.4675451797148619,1.3352823623528371,0.19887758619617585,0.11541488991887194,0.066191718556666,0.19133478992628972,0.5592230823709885,0.2600413298889161,0.16555201236890013,0.08228877070813924,0.2722301498276739,0.8655076389675916,0.36967981158286023,0.24954579825564388,0.16072746155345746,0.4079515523408285,1.2168523746971112,0.3127389723897371,0.2459575470120498,0.14017599042027937,0.3742545741969419,1.141969428720454,0.48829990652737226,0.348534224944685,0.1847099840824993,0.5895300655748406,1.5366471119509837,0.6699790360325747,0.48741408277071874,0.39234383869619904,0.8125871951710519,1.8153751433758507,0.4211081890205387,0.3178031859689679,0.22314974622097083,0.4903065942856947,1.3765706630912555,1
0.2779759430966542,0.2206114181972496,0.15201615067102786,0.3730501386064681,1.13916960597235,0.15781149701748076,0.1026944323260319,0.0659364625354665,0.17583701522893982,0.48585580089146957,0.13681155036651124,0.08576734266511181,0.09740290266848692,0.14089813838783402,0.29344570468805614,0.1924998688607866,0.1493813694311814,0.15349947392927432,0.23919201589966388,0.7531285526835647,0.2484420184380801,0.23441933321782413,0.07338290658769403,0.33949287647221726,1.0572965265506797,0.2872802325609393,0.22674016546032363,0.2637734555100891,0.3217034783244643,1.010546707815568,0.3206456793900662,0.2764070022307019,0.34084149655622586,0.43484853655871825,1.2723112202704987,0.1983226529093922,0.1797172988103319,0.1769441270726969,0.23736557942879732,0.746470678190687,1
0.07739825996844131,0.05292264597305578,0.059288392110013424,0.0854837406098714,-0.140597769745423,0.0578785441217703,0.022363875110563286,0.027002816331973593,0.03304675911195519,-0.966107055901865,0.07472856788699668,0.02919412594082898,0.023489728782065886,0.04632717902183059,-0.6726930939472542,0.09343237294940104,0.04274351967784234,0.036659718153426446,0.07269416965231476,-0.28136564501494044,0.13441578020477038,0.12312092861512589,0.13330343784691764,0.15047553531843216,0.3505669886118411,0.15270958315355393,0.09281429432315064,0.11008158925500287,0.14843657162373636,0.3387170247534177,0.07907368897671413,0.028290583324421453,0.033018709653372176,0.048955996348015604,-0.6247530179714335,0.042485729648414766,0.014118311911491668,0.013585338901519459,0.02106930342370861,-1.3570644502982898,0
0.1899920693152864,0.19736928266956288,0.20214036694639795,0.2912068237464132,0.9240382894557262,0.06799107359619808,0.030624876600993892,0.031206923229692964,0.046637215637860115,-0.6668995773554843,0.0914712112646894,0.04580476503936944,0.04605191257993997,0.07206623346433007,-0.28890115682689016,0.20657376169662583,0.16458298090519416,0.20110777507064892,0.26055182855685216,0.8274234453955803,0.4505244349499282,0.36243371870201846,0.3704669276833495,0.5915316943048727,1.5395912328228336,0.23408554148438698,0.2039340948623165,0.20861460462957518,0.29550433659364406,0.9367629118670928,0.27139810970128003,0.24265995849585623,0.2950391602191311,0.41308685920363897,1.227717954116835,0.30009329857268724,0.2834431521383907,0.3519447208770001,0.4498098011999139,1.3016930232559287,0
0.05660737073083603,0.01913995815828367,0.02187221754506902,0.03210571326535785,-0.9912001599799274,0.037018529865918665,0.011504528344865494,0.01174856862412792,0.017396106181583375,-1.5234607057447789,0.04523789092182179,0.018093974914627258,0.020713624955894728,0.027751379494651982,-1.1177956526814992,0.05679030664442074,0.022842768536487822,0.025818917489372085,0.036592140290094756,-0.8775891807996428,0.1327254251149689,0.05031597070268776,0.0714091519919938,0.08828252525350597,-0.11261531075086087,0.053574619991072166,0.02025910363220191,0.0253374321875632,0.03452287426040298,-0.9281509124593574,0.04932946027929975,0.01622762996828584,0.015885955704263315,0.024581420592639354,-1.2231508499519763,0.05466838718064293,0.017207532208682,0.014791613880873442,0.028326832407125285,-1.099968779200915,0
0.060796089884457616,0.03231952102333818,0.012349103185605257,0.03886782046157685,-0.8251844294678978,0.038132075948892376,0.014228663940677469,0.00892728494727181,0.020340385764906196,-1.3876464348778315,0.045980537533276085,0.020650223961762387,0.012110913641027876,0.029692274374607253,-1.0590778753157246,0.0725749104850214,0.040767008357993156,0.01507994633649028,0.06878022288979074,-0.3294376476689212,0.15974266932136036,0.1458323906872779,0.030686712306515145,0.22199241475632372,0.688311465248809,0.08961847113064303,0.06698551051765818,0.01684383187084619,0.09551073971694206,-0.04426038814988831,0.0812183235411772,0.0566647375875677,0.017833163188342473,0.08291145599293977,-0.16713572184635941,0.10443708224844643,0.0827031710752505,0.018081091212501198,0.12790402744535365,0.2094036341374247,0
0.21934686774421394,0.1813948021935317,0.04184532175664566,0.2876214950530675,0.9132778734163178,0.0775676462633817,0.03896222544609977,0.011248637879220353,0.06254998916028054,-0.4119103278673377,0.09209814283358003,0.04423933579202769,0.0128318871224199,0.06705359739797549,-0.3515206403357893,0.23046585814253484,0.15925318623927429,0.031379043544052666,0.24779074025248934,0.7838053407891313,0.5503415097375737,0.47901003027696054,0.1036372277589537,0.7811591610125181,1.7811142552000885,0.24525044986855205,0.1813994511382686,0.05445704290845083,0.2670181307670425,0.8487166972873316,0.28352033474185223,0.2345542700735814,0.04174107855530276,0.3744709769829867,1.142471522115379,0.42711819471783397,0.36692226829546337,0.07712477645712905,0.5749294543374495,1.5148643119018343,2
0.24368674943680707,0.2083213003611198,0.18303938945947376,0.3353321639656416,1.0465856176667023,0.08955894733346145,0.0434827058138997,0.0451049648889386,0.06907469169492743,-0.32572689504013524,0.12299311759331602,0.0544235685887949,0.04951097952232281,0.08704044414643734,-0.12492260848250457,0.3008328949185757,0.18461142802252253,0.1499471326077961,0.29879652349673375,0.9463862748938556,0.6128668444226848,0.5169936186337807,0.5500798541754354,0.8355330057352787,1.8395624152660162,0.27207828170140735,0.207555600433051,0.12730903645271138,0.32126893112742816,1.0093726513505714,0.31251810662406515,0.2514433171850331,0.2540874313270954,0.4057407524402219,1.2121324551186723,0.4521119688662714,0.3822796491949888,0.3698476492381533,0.5982371208753393,1.549381909985953,2
0.06883800116144521,0.10724006231580684,0.08490523553841772,0.1171598959209839,0.13319314900584148,0.0533985957416382,0.02447327663670194,0.02749396948854956,0.037219770023945296,-0.8628174346931304,0.07746114675212795,0.037667322438705235,0.04218096994585949,0.06278440570649382,-0.40866122992241316,0.15848654167351778,0.10242741101254149,0.14240858228855335,0.18452113807043236,0.5277274436798994,0.2269919900402544,0.2434139080744014,0.3033948904819357,0.38036555561704194,1.1560375587479417,0.11584032067277944,0.12103264254991754,0.12769166683482192,0.20327668025074705,0.6118103137101714,0.11171395013086999,0.10678462185490548,0.13002480515625045,0.1777868305607928,0.4954343701088744,0.1281496474267152,0.1351070710161529,0.1594965932785392,0.21931710290671882,0.6777801953752091,0
0.039131369226609605,0.012060675246164828,0.008396839615083022,0.019392439048534854,-1.429099935186926,0.03868272876106373,0.011995125406172135,0.010128448890422546,0.017947997141316282,-1.4963328220256702,0.04148872608529766,0.01244897498542459,0.009911879788986926,0.018846801268312046,-1.4538895031520607,0.07150769616591277,0.020412772698129182,0.02115576927518708,0.03735285402532048,-0.8597172241521538,0.08414350323592029,0.028409094204282774,0.0336164337623348,0.05041918182117764,-0.5991732176613346,0.04050027497865024,0.012407118827037877,0.009799537989824915,0.01838248919951768,-1.4755561664471397,0.047827497954228505,0.016005260417145412,0.01327647109654809,0.02416577135537021,-1.2379634812273754,0.04650155609004176,0.015209195789514046,0.011544309124123018,0.023578517721197272,-1.259331806576335,0
0.08710090615552689,0.050614529653020254,0.01883938894365813,0.08009393522092091,-0.19716554101939401,0.06384283004400614,0.029643655455056542,0.013696605340238357,0.047382591620887454,-0.6531271833056419,0.08094554977915569,0.04063009725169469,0.016820831953001367,0.06771414333621871,-0.3430060284056499,0.16275343611548537,0.13467657544323408,0.031383090766283955,0.21949468788031778,0.6784832227772308,0.2659678225394968,0.31811469301372025,0.06293148379813635,0.5057783383204851,1.4035556451309912,0.12287145874869586,0.10102161681784882,0.025118127885031438,0.1680242741226893,0.44637925038262416,0.13666300233011278,0.12189449991832423,0.030726768068706972,0.19317614121700757,0.5675421677663279,0.1847459192518638,0.1851218080090486,0.037462569368829,0.31459315662205817,0.9911337368707317,0
0.1771197055841689,0.1026506705840758,0.024485828645427973,0.17439013471420917,0.47867902092407716,0.08660714952997915,0.036789894057700945,0.011424334077351913,0.059562387523724045,-0.4544206096600053,0.12065928503692051,0.055842178395154034,0.018410698335327512,0.0936102118763498,-0.0617183489596524,0.324024584948364,0.22665986059393586,0.06064796629537088,0.36609452570460405,1.1228216642477575,0.5971686853005357,0.518558475346245,0.09468864455440715,0.8242328090175893,1.8277349903003428,0.27168157406858845,0.20353860722497866,0.034257648342537333,0.318757482697189,1.0025559714797285,0.3284602484629429,0.26732464513706794,0.048101358010317063,0.39869193533169306,1.1969100964396842,0.4536128471536334,0.3674299477553514,0.06635488633102943,0.5991564012816369,1.5507156018051533,2
0.13405868075147037,0.09051786036465656,0.1022538941467313,0.15594903225592763,0.38160056275868026,0.0644687331359606,0.0252580460761072,0.027842718032049674,0.04068989049764365,-0.7853917631907485,0.0859215234428519,0.0417135675594165,0.046904337889426724,0.06863361092830458,-0.3312911085104112,0.2256478387603452,0.1836072419126601,0.1918709461794107,0.28595685668784915,0.9082362236823625,0.3943420650156524,0.4100720405050923,0.5249559975170678,0.6384509819023308,1.6058903130461237,0.1893140510129062,0.17717119343614124,0.19409100770577517,0.27139456454071903,0.8628374854188186,0.2529035407589749,0.2387892242645289,0.26404560673131194,0.350334853807393,1.0846018869505478,0.332320539956649,0.31831211531432807,0.4093354881090469,0.5051048653270297,1.4023982981813665,0
0.04097411466823757,0.012983162066756681,0.013807696950030177,0.021987132125040876,-1.320027633037766,0.04201674133319806,0.012523602811964824,0.00952377770680441,0.01942872483325954,-1.42747621048721,0.04804856353276314,0.01690431460076946,0.01659610165438632,0.02557977125477076,-1.188571492375585,0.05867885922861614,0.019509417184450022,0.023356578439401775,0.031617324855599434,-1.00451456248332,0.05239722156124921,0.016795396020384403,0.013445953719875017,0.02690710461526567,-1.1446308708385742,0.04133460618986253,0.012712235481331543,0.0098730229536941,0.019649941660497328,-1.4176422747644648,0.05506364097256215,0.018728217704503943,0.020267301450701186,0.02979077395748967,-1.0562012329367318,0.06545432960211653,0.022829353824653443,0.027642986677794665,0.03864176436957875,-0.8302509095388133,0
0.035205771976242695,0.01006030950566752,0.006923886180149181,0.01601973311577511,-1.5950542522320617,0.03794046635811227,0.011505428186807576,0.0104531400032088,0.01702377684598456,-1.5422529698859713,0.04516226669670403,0.013370134015341721,0.010762092385912428,0.02007141510591218,-1.3992088196677697,0.04436615090371381,0.01310385383540102,0.012840017939843754,0.020259069066843608,-1.3911258353402804,0.04206781106976059,0.013054265474318328,0.01248962467586421,0.020131209378686787,-1.3966250737360755,0.036489126547584586,0.011777526633545263,0.01072309085382078,0.017797561013491385,-1.503643824487818,0.0408791391975316,0.012768871969081262,0.011929967849061274,0.01983159689367991,-1.4096494330492844,0.0402166947704074,0.011861971432029904,0.009217311404782338,0.019101480906758124,-1.4422307280063198,0
0.03324963168615153,0.009453125963941642,0.008790300074616966,0.01486697479157622,-1.6599195953240513,0.037057220265897244,0.010806140363591892,0.008774228991613411,0.01666695129602843,-1.5606524727410538,0.042638237641957025,0.01242608342591053,0.010931171185969986,0.02066578382880668,-1.3738610409872531,0.04213402138366451,0.013128361313466013,0.00873714702785472,0.01992329365795467,-1.4056425328864923,0.036791366490522566,0.010866948827659479,0.009453135075161219,0.01575663736686316,-1.6094377253941636,0.03415158808020976,0.011863842724637957,0.007653398692787344,0.016373650053077508,-1.5760737970722707,0.037235472698146435,0.01147495544492241,0.009727124827288222,0.017647856436397793,-1.5109808810685423,0.03655188345415384,0.010977340491958346,0.009530499072099572,0.017551810903398357,-1.5157209427412037,0
0.03701004485814311,0.011001539990653638,0.005787845390877928,0.017491595475713898,-1.518705955490692,0.03930825695265501,0.011723861933771366,0.009671142495206193,0.017879195894232234,-1.499668839855207,0.03790921280096981,0.011431040987188973,0.010234893364943353,0.018441190546202555,-1.472786894857055,0.04118845047768547,0.013294515495542747,0.012257046551917521,0.01992764409159197,-1.4054528892357512,0.03685709020578514,0.011604195301573078,0.008731593444543346,0.016686155394335895,-1.55965223789949,0.03352567232847447,0.01105292032078568,0.00809125708265349,0.015619598645106989,-1.617025064944055,0.03642067034994411,0.010745700908905685,0.008217029690914564,0.01664126173380286,-1.5619923029287992,0.03573590845964903,0.010610452040049949,0.007975027772131889,0.016523004933721608,-1.5681867403225627,0
0.04143855501549329,0.012821677582173516,0.011323525686254195,0.01962844446661027,-1.418593038228475,0.0388103401237261,0.011545454095940365,0.009086313790405717,0.01744496710650553,-1.521024495607376,0.034637925501263406,0.010616232019622859,0.009334114016487996,0.01531420834476754,-1.6341757029390627,0.036441806546853986,0.011024399465641033,0.011072987288350107,0.01648981557764431,-1.5699332083716657,0.03918751158557071,0.012354931281393242,0.008014754951138266,0.01851818294165853,-1.469168065022284,0.0362813424654498,0.010215411923642973,0.00828981511803138,0.015996658488763187,-1.5963062590218493,0.03543020649442433,0.010678521019886655,0.009457317394160189,0.01620284046582157,-1.5851824935397814,0.038365908471586364,0.010956916081515593,0.009335656441309686,0.0172435581956516,-1.5311110312313494,0
0.03233353670443945,0.010627962778926463,0.009770417974830666,0.015093289151702122,-1.6467970210431895,0.03645698104597792,0.010592955361970685,0.008399347966032476,0.01682764875713838,-1.5523179285471664,0.037288181770819356,0.011334434156115018,0.007490883751445147,0.01698368588130146,-1.5443009077685008,0.03387586855713486,0.010747687332639198,0.00726978151099974,0.015479777845889494,-1.624835357953745,0.03824268734645106,0.0116385866638674,0.009512847323672434,0.018098147257448193,-1.489096570255385,0.0392553305505357,0.011205250524702023,0.007985745346462427,0.017275606999651368,-1.5294981738346893,0.036881069655366756,0.011999017424268336,0.008464793535823283,0.016870715193237393,-1.5500978177117233,0.04036300441034551,0.01175766418644773,0.008390184609035973,0.01874312133708785,-1.4586809720435212,0
0.23033754870420417,0.15386164863357965,0.16952958500326537,0.24647472640598964,0.7791799810114887,0.08555578896926778,0.03423431012878536,0.03424604106462016,0.05358728313773847,-0.5462413274487794,0.14344144691568958,0.06473674414059807,0.059645458507878765,0.11255022823395125,0.09832795463260197,0.40033643625089077,0.27284700376623,0.24792153443725679,0.4638440506271148,1.3283791758096455,0.2776671635104264,0.16083025652992294,0.15824990598044153,0.25777297309857433,0.8181099558575896,0.23739560782492816,0.1612252040661846,0.1645224524365654,0.2500436226414343,0.7916667592999052,0.20969486409112903,0.18058192080863794,0.2213177478661366,0.22524175152132914,0.7009329862694524,0.2738471317045051,0.19095368518456532,0.1704761440348711,0.2884091365251683,0.9156532231945061,3
0.09167583097592825,0.06119604216759406,0.0727542046618575,0.09272230898520194,-0.06999632948606006,0.0600507938884362,0.021875494868093696,0.023497658899472685,0.03353057633026866,-0.9534827689352459,0.08511189811072692,0.037408870034264026,0.04041865127828026,0.06009520817884782,-0.4466851174519266,0.2097261718064695,0.1429317404980272,0.18445792193694718,0.24935083369740793,0.789256843813621,0.20420484131702035,0.15310709435242717,0.10920428102859908,0.22993039196107187,0.7188279539141,0.12268067471138695,0.07876278377215838,0.11271660111186455,0.11464305683224518,0.11433070966358222,0.10336485710810908,0.058408021688548216,0.07024408252159453,0.10348672147538937,0.025404451479600878,0.1245612111584811,0.08900027914156429,0.10762183819062365,0.11929166877496206,0.14885542256849926,0
0.05570278115974588,0.021372849223005006,0.025619993873386312,0.0345777717589861,-0.9267707988370192,0.046755498533078116,0.015126559264314873,0.01778725962282784,0.024160940511237787,-1.2381371333444429,0.049451073804739155,0.01806371937805802,0.0215349820800574,0.029525772411651406,-1.0639622697336255,0.09147956245757455,0.039198556330366764,0.042590490038245665,0.06657497630990743,-0.3577427642598257,0.14734703135994587,0.1325686401996003,0.16839214327276347,0.19702206421891438,0.584664924402402,0.060252040490434665,0.02413085770646245,0.027965170287554103,0.039127419420185335,-0.8194023939624875,0.05776079427482775,0.022770994557714093,0.022870000600320326,0.033852009576024064,-0.9451958952908185,0.06226938228360712,0.02428347696719355,0.026637032503217098,0.03890913784427,-0.8242615899334584,0
0.19567749311748123,0.17708143270117097,0.03339895542669266,0.29006801143927136,0.9206348699112065,0.07047252288677122,0.03188033078826947,0.011974163317041302,0.04456383443234736,-0.7063997013419934,0.0795612283154548,0.04471184583921808,0.013702713627063655,0.0741237776786244,-0.26444971580939186,0.2367719567548684,0.16941915221552548,0.04658981482096265,0.2762970781940541,0.8783877792629371,0.1915442515493439,0.126539634396688,0.03813079341834347,0.2120569419345102,0.6485401829402799,0.15517854550094665,0.10702213145446893,0.02146743460268086,0.1877475389643833,0.5427837003713393,0.15830804606914795,0.13502271094470486,0.020512362485143095,0.2040419911665056,0.6150743005793902,0.1887273508108801,0.150341194503342,0.03427454307680529,0.23957026622970165,0.7545010255906786,0
