EWL,RMS,MMAV2,DASDV,MFL,Label
0.04321250228088275,0.016973094517500335,0.013237695312500002,0.020907184445227617,-1.3637737041126703,0
0.049687746444335636,0.01743430750345422,0.012159374999999998,0.023581732130566187,-1.259213401753795,0
0.0661741252991364,0.02676850265470596,0.0182173828125,0.0379416204724875,-0.8461330543936058,0
0.1208552338966352,0.057553261677228164,0.04089375000000001,0.08829762491157536,-0.11246676181853726,0
0.13820459633336174,0.07147476882176675,0.0630734375,0.11605885365893574,0.12499174783594016,0
0.1743034618950667,0.15072659307293787,0.06977265625000001,0.23831908697355544,0.749952847358736,0
0.0751501175184755,0.03550177427344301,0.021446874999999997,0.05331752658459022,-0.5506248170763292,0
0.049144116595907186,0.019717858537693693,0.016412890625000003,0.02591113117465156,-1.1773920595399618,0
0.04063620018676192,0.015741751312195223,0.013409765624999999,0.019613934826901495,-1.4192353496133128,0
0.5884515935298054,0.4854882619992604,0.37833593750000005,0.7358686521496486,1.729235799529945,1
0.36357187918202594,0.26956521525122173,0.23994687499999998,0.3892146255975492,1.1760134975484875,1
0.43286532829812907,0.3638386181249353,0.29188398437499996,0.5775189629959777,1.5187676925546727,1
0.5030345784920628,0.39388870944682774,0.440123046875,0.6373111776895316,1.6043382657211398,1
0.5172027991045935,0.38538596091086075,0.35203339843749987,0.6440811626751748,1.613516389817127,1
0.6041542035354875,0.5577665422244328,0.6124400390625,0.8503319258237493,1.854812164649499,1
0.6931930600579588,0.5590868671324698,0.650861328125,0.9171353237658639,1.920502036120305,1
0.560908766288184,0.4727692272002271,0.4247246093749999,0.7433963938506505,1.7380760946798859,1
0.31463767286662286,0.2846560252908324,0.34693359374999994,0.4738679203223924,1.346949812677773,1
0.15276953986133252,0.09671105078402364,0.12265449218749998,0.14390122973920183,0.3117642052180505,1
0.16509130122777252,0.10991496180286377,0.08657109375,0.14886054151160671,0.34119438359049864,1
0.3161960811277872,0.22473128485065225,0.085368359375,0.3823895119810506,1.160647138839043,1
0.3893844921951717,0.3097703045831903,0.155401171875,0.5468789456928367,1.4714176021607526,1
0.19219805424363093,0.1754232465487043,0.2152990234375,0.2615729537934876,0.8308208678967863,1
0.2767370820746584,0.23963116596787865,0.32129824218749997,0.3970634171569048,1.193354946268695,1
0.1849486129821084,0.1452431790298171,0.17913867187499996,0.21549881481985608,0.6625249666201741,1
0.08504000941956771,0.06761311413568377,0.06635234375,0.09999334139763326,-0.004422643213367689,0
0.07731196204083685,0.03855925837266583,0.03298242187500001,0.057485038677182534,-0.48525514960296673,0
0.15600632476734197,0.0898878967624396,0.06238203124999999,0.1466469794056909,0.32818143845741193,0
0.2646845069653025,0.16597288052664658,0.1474376953125,0.27727399668787495,0.8814534795556884,0
0.2520712027541754,0.19057376360611655,0.1243923828125,0.3060633675547674,0.9672578993925584,0
0.09009385637240822,0.03870934106824217,0.026492578125000003,0.06209424794742719,-0.4182620623888223,0
0.07356825623884089,0.03936600839795038,0.036375390625000004,0.06508522451710463,-0.37739999075482833,0
0.057011483224864094,0.02337230515883061,0.029936914062500004,0.035149673206377775,-0.9125222221005286,0
0.140910065911263,0.16674151964942624,0.034446093750000004,0.22585388574641582,0.7032903283260437,0
0.12780081883353966,0.07621493174117851,0.036869726562499996,0.10908432243833578,0.07115987143385773,0
0.19180679738526973,0.12246451973428875,0.06369531249999999,0.18838241956358695,0.5457159358554536,0
0.28286508576349295,0.171814620076043,0.09210546874999999,0.2884347709086559,0.9157304216959342,0
0.2593297296212249,0.17820036782720175,0.07122851562500002,0.28447900022741823,0.9037356206153708,0
0.21548437269741252,0.2920548244898764,0.06352343750000002,0.3595876621548491,1.1072447589958476,0
0.18470546304217364,0.21878905901289944,0.051140625,0.29526953250826865,0.9360724674902523,0
0.24932749228471512,0.2817161934853497,0.06152148437499999,0.48315155852360436,1.363801964199106,0
0.4722692291256825,0.4296718747158988,0.08581816406250001,0.6399427993335625,1.6079175080528305,1
0.3106174413572008,0.22637384386783735,0.07801796875,0.3391420957520772,1.0563985937831832,1
0.3869492303948717,0.3161939874433296,0.1157962890625,0.4628189058017731,1.3264573770830048,1
0.45017580038752764,0.3378036828174021,0.15345527343749998,0.5090329884529423,1.4091270509757445,1
0.40588361251981725,0.303439953967935,0.1179044921875,0.47839599070108885,1.3552102571950075,1
0.5994668139888466,0.594062417806412,0.10625117187500001,0.8465861424514985,1.8509775052829298,1
0.6163728335686772,0.5146955401239043,0.08644355468750002,0.8522633890481679,1.856782860029356,1
0.6396818395625417,0.5466322005657117,0.10656269531250001,0.8744181670568741,1.8790735386166886,1
0.6592926800520345,0.5305055675735765,0.4528652343749999,0.8200385094373479,1.8233036897148396,1
0.32725040620460777,0.2305097950738753,0.216826171875,0.34429300259845186,1.0694915870079924,1
0.3707643394170952,0.3132598184689308,0.34084765625,0.44300764169096557,1.2884576299583397,1
0.48238263865390596,0.4039311827411013,0.3988898437500001,0.5799573830972106,1.5224273577036966,1
0.4810126305122843,0.37441034369892884,0.33112636718750005,0.5887191967094153,1.5354515892694272,1
0.5210655093300359,0.5258044664265058,0.64325390625,0.7648443182783353,1.7627812842688009,1
0.5827604864460016,0.48520719841179705,0.5672568359375,0.8034058483907964,1.8055051723029856,1
0.5363349843395561,0.48895453580669185,0.6079371093749999,0.750032058184798,1.7457948477681728,1
0.35295306940366444,0.3550375131478187,0.4569953124999999,0.5610744509741865,1.4936761809313808,1
0.16731716795136609,0.09203178055874232,0.10326308593749997,0.14420723217930387,0.3136092773172484,1
0.18093030022835252,0.11441778998067784,0.06346406249999999,0.16215940169889453,0.4155194612394331,1
0.3295062254748051,0.28228325825423123,0.11006054687500001,0.4188198979617153,1.2396898078971765,1
0.379030727723801,0.2915004874433103,0.20122519531249997,0.4625930613359316,1.3260334231653397,1
0.1503359221984001,0.09629678753241201,0.1191150390625,0.146017115663211,0.32444272537764773,1
0.1674363034603079,0.13567683341307757,0.144014453125,0.21422050037872806,0.6573572534093693,1
0.15101305959022113,0.140464317922293,0.1791044921875,0.19890942947679818,0.5929459380477442,1
0.10497691853224911,0.06855886071699631,0.04234277343750001,0.10205603183157314,0.013312550550889413,1
0.12013832644210165,0.05831182174042841,0.042352734375,0.0912337238580259,-0.08405400203052937,1
0.18019850506408067,0.10704835629722438,0.07459453125,0.16335638993493876,0.4219074490702512,1
0.2678041286468543,0.1537455537975001,0.1525115234375,0.2523905200074806,0.7997812714488776,1
0.2836717086725199,0.1840502967092148,0.1202880859375,0.2947167444811855,0.9344448170214931,1
0.12002588084302217,0.0685900127113999,0.03952089843750001,0.098793098693339,-0.014911590398950597,1
0.08031680681657599,0.05640170514931264,0.018123828124999998,0.05943602326655464,-0.45626531732834674,1
0.06912672555379784,0.06230438136680277,0.022220312499999995,0.06750771560841522,-0.34565798108368645,1
0.3553141856826509,0.34334759827642236,0.07701152343749999,0.5102807632538253,1.4112535875027135,1
0.24022328206521437,0.1776223032650672,0.0642484375,0.2857612472186035,0.9076418600207199,1
0.35168569601632443,0.2762754513162543,0.09956679687499999,0.44392171618008874,1.290247976139584,1
0.4285942369443865,0.31274794850945864,0.13213203124999995,0.49713175204413085,1.3885781998422237,1
0.3899912110992771,0.29028457885108194,0.123191796875,0.44986829275229395,1.3018059639116728,1
0.45942771061286136,0.49572759617493056,0.102271484375,0.7132232029593424,1.7020861214653467,1
0.4044773634858995,0.41308035050890823,0.08788417968749998,0.6504215796979722,1.622025078306712,1
0.4731928335464415,0.4796130591669054,0.09769570312499999,0.7534658581516832,1.7497623503613242,1
0.641162515031703,0.4934730235787971,0.2794349609375,0.7650514497743061,1.76301647954983,1
0.32301479374460274,0.22367093356857412,0.1428978515625,0.35059051240209516,1.0852355128811062,1
0.3925879477147278,0.310956147367981,0.16869570312500007,0.5017767270399522,1.3966562233713258,1
0.4764799659371912,0.3622498800357807,0.27690019531250004,0.5593560206065773,1.4910118285050675,1
0.4607568559038442,0.34502250266286977,0.22307070312499996,0.5300376327063123,1.4442486058613007,1
0.6355793247417568,0.5895208139150496,0.4514908203125001,0.866524652258611,1.8711970400363351,1
0.6870474366528762,0.5488774722032117,0.35499726562499995,0.8784611492195493,1.8830803129359497,1
0.7394132648986717,0.5698767599089956,0.46017167968749995,0.9152609395125587,1.9187250514398333,1
0.4804528933995746,0.40182384491683665,0.25315507812499993,0.6318057874926576,1.5968023942556366,1
0.21207628564670455,0.15039620525361502,0.15985546874999998,0.22436400670503023,0.6975415687214994,1
0.23165254201774654,0.18211002855416833,0.21184648437499998,0.28754528628838044,0.9130476998580136,1
0.3771084078864716,0.3140858200297333,0.23869921875000005,0.4833135873872744,1.3640932038464246,1
0.37367471170485217,0.29325506842380406,0.2487228515625,0.44852256522579753,1.2992037892753825,1
0.2943324723572702,0.3270956697182607,0.4513556640625,0.47373194310088634,1.3467005338011104,1
0.3924525327042605,0.369665838334096,0.4137474609375,0.6031341179899041,1.5564629871244369,1
0.3682337862903088,0.3167725503145948,0.44675390625,0.5303033473686822,1.4446839315394064,1
0.175526467469722,0.1817913521131437,0.24802695312500003,0.26575726430748225,0.8446054836451224,1
0.10410674488885573,0.051158454824202816,0.054572460937499984,0.06992122472681653,-0.3151467519781329,1
0.16877194725269043,0.09373697826231653,0.0969005859375,0.1461964499864356,0.32550884859608503,1
0.3195876875089205,0.258189828042639,0.328201171875,0.40066100711390396,1.201189351290862,1
0.28055206102300095,0.2050688241938545,0.2549486328125,0.3059273691588282,0.9668718585567541,1
0.08593336441561583,0.04325190792395753,0.0471625,0.06428461433217017,-0.3881507199020105,1
0.08360105421340022,0.05705799886409442,0.06952167968749999,0.09178617059606199,-0.07881030326705725,1
0.07652751268925313,0.0460075995760483,0.06092675781249999,0.06404921795053986,-0.391337142762933,1
0.05463289957906156,0.02284404924564601,0.0182900390625,0.03086289596810187,-1.0254914555348833,0
0.0775845969660909,0.03026776660595393,0.027401171874999998,0.044686661184470435,-0.7040089912855598,0
0.14083477782975468,0.07081849185814748,0.062152734375,0.11233371900504786,0.09665546900434294,0
0.22642701179794497,0.14057290701803105,0.090217578125,0.2311368798366975,0.7233736873013572,0
0.25201239240662543,0.17337414383350247,0.100275,0.27456589862223857,0.8729283874211607,0
0.06644212395443048,0.03019710639076201,0.018582226562500002,0.040366492501282054,-0.7923227761640264,0
0.04877842838896494,0.017832362828927074,0.013706640624999999,0.023686076587652958,-1.2553785469746432,0
0.04459616462451378,0.016275520824999733,0.013706250000000001,0.021660314664756434,-1.333035282525164,0
0.04316223455395979,0.017643109047869084,0.014373437500000004,0.02281096490614755,-1.2880774926700818,0
0.07504346523554987,0.029064180058966053,0.021584960937500005,0.045160130006142774,-0.6948544384152276,0
0.12619710577616264,0.057547958939696546,0.041772070312500006,0.08628831059749752,-0.1324608729952582,0
0.19209928321710884,0.11661055895988794,0.08133203125000002,0.18606749710396858,0.5349762260689633,0
0.22721304554206806,0.16851654858926318,0.11196406249999999,0.2615753107418772,0.8308286944327733,0
0.07182188574626917,0.03193583349370265,0.0256736328125,0.04586452967240269,-0.6814109168002513,0
0.0512964786348641,0.018928189749352682,0.01490234375,0.0255758528756258,-1.188704555394396,0
0.041369762311067676,0.015448218697879055,0.012739453125,0.019023546472501235,-1.4457818380481222,0
0.043897040062254866,0.016937096397405312,0.011867382812500002,0.022498005137436994,-1.300076782176296,0
0.07998921473095791,0.03480729595303979,0.024588671875000006,0.05302766074991981,-0.5553598670547985,0
0.14409368562017189,0.07514634160256904,0.049354296875,0.11573169814213007,0.12253984582496734,0
0.16514847973400185,0.1063476114124102,0.09936113281249996,0.17311343598562765,0.47229674742478167,0
0.1905494986371742,0.1424148251477879,0.06842636718749999,0.22877355228699428,0.7144468261006637,0
0.07273554419496987,0.031483502624390446,0.023458984375,0.0492105447505559,-0.6202484601808247,0
0.051050276853172476,0.01976423537605237,0.014846484375,0.02595867457458473,-1.175799777346034,0
0.037376429302893144,0.014781943694081642,0.0116884765625,0.017184630155264682,-1.5340844258811734,0
0.04815421082304966,0.01807036485346934,0.014180468750000001,0.023607861481662707,-1.2582515088203734,0
0.07651902887598114,0.0360053706931341,0.027317187500000003,0.053195975315551154,-0.5526072537584755,0
0.14273346497729564,0.07889077818612579,0.06021093749999999,0.11862283861427819,0.1439718193532832,0
0.1744856459299191,0.10881833790341819,0.046616601562500005,0.17716164990563096,0.4923746270256857,0
0.1909507135524706,0.1541281712214302,0.0987255859375,0.2682636415032577,0.8527588257073035,0
0.07723799401638687,0.03425939367075109,0.025651171875,0.05376086336074719,-0.5434323362857025,0
0.054516629363602104,0.021678807696111888,0.015433007812500002,0.02918948647340011,-1.0739118962575571,0
0.03949958236629314,0.015349127112803515,0.0100900390625,0.018246069003785694,-1.4820261794727683,0
0.15332089397988008,0.1061867918604993,0.11462832031249998,0.15213772571852635,0.36010903414112716,1
0.16967046929723728,0.09980143860905763,0.10587675781249999,0.16210046126004607,0.41520369588505135,1
0.27010455756694823,0.17529272392914658,0.144075390625,0.2801309193079833,0.8903572876017383,1
0.5268267544796705,0.5112754520712147,0.6334687499999999,0.7543788711634833,1.7508142267347502,1
0.5514207671489214,0.5337344250874563,0.5174251953125001,0.8063961308530678,1.8087320652578074,1
0.2740911103761493,0.22085206534154259,0.17226640624999998,0.3762531342678776,1.1465954473605495,1
0.43964136172718493,0.4152966571940623,0.45092382812500004,0.6737612448052932,1.652647247509994,1
0.25613218217267103,0.27097664978105124,0.3724876953125,0.3517036402992546,1.087988921585128,1
0.05286832962731403,0.023188784499462236,0.025762890625000003,0.03050120891481437,-1.035730699520147,0
0.09591979030255594,0.057569166959189184,0.0652267578125,0.08820680886445505,-0.11336058438762123,0
0.16789063715104946,0.11870630363817038,0.13484648437500002,0.19578068884596356,0.5791748990390093,0
0.19676167756076457,0.13410446968338713,0.16216269531249997,0.21247365496970883,0.6502453719765264,0
0.24310776363796133,0.2079270126225186,0.21295937500000003,0.29335386094076044,0.930418811604298,0
0.11729194631451328,0.05864060626498502,0.06698222656249998,0.09417975468009851,-0.05644969569102365,0
0.09592916298799331,0.0897825878772577,0.09073906249999998,0.1589026720530717,0.39789759503052696,0
0.06339199052370567,0.03197403426512676,0.04107890625,0.04682236101652303,-0.6634581869975607,0
0.04974255915847207,0.021223558917509572,0.0160986328125,0.025672093489897553,-1.1854422340869588,0
0.06665273427273061,0.02658546801120868,0.022972070312500006,0.035741050126450034,-0.8980301882225413,0
0.10603474876264889,0.05017668976041066,0.03578515625,0.07717621477228773,-0.22939785718620156,0
0.20393741848993482,0.11611488283430768,0.047491992187500005,0.20547428591747302,0.6211501542441396,0
0.21984606991301264,0.14020771421359096,0.07047246093749998,0.21239239421250042,0.6499131157376563,0
0.10335439413747256,0.053291329691728465,0.02354609375,0.07528371867165455,-0.25096267917902915,0
0.0575256367958426,0.02488989425324061,0.0157931640625,0.03445883372360285,-0.929763656507221,0
0.04646457591891553,0.025182439783259684,0.0166798828125,0.028710326848364144,-1.0882885320337523,0
0.11030886361480277,0.08274614086545064,0.02016484375,0.1123858453870914,0.09705842814233077,1
0.0949197219308277,0.051074872277128605,0.020569140625000006,0.06721025278355824,-0.3494937477567312,1
0.1849275358175818,0.10343230727147104,0.0383013671875,0.16266616589260194,0.4182296551831411,1
0.5393335772494144,0.44620798121503835,0.1397533203125,0.7462508387101272,1.7414048590787004,1
0.47259813666760087,0.4151489284732649,0.12586152343749998,0.6296191366692256,1.5937910336284853,1
0.21101325755587233,0.14747839817982666,0.032483203125000006,0.23245875946081948,0.7283270262343695,1
0.3541232743282693,0.3194491031325452,0.046433984375,0.5369499806532121,1.4555028567301014,1
0.22329516537204394,0.20385535763363566,0.021622265625000005,0.3331982888139743,1.0410407193194102,1
0.13274563536594705,0.08833308765689106,0.10155722656249999,0.12402207824306848,0.1826332037223721,1
0.12439118465624985,0.06492370823223978,0.05838242187500001,0.08737463399115548,-0.12159406637175678,1
0.254690908055179,0.13572630864859989,0.11459218749999998,0.21157224223350313,0.6465525720272363,1
0.5862248756773147,0.476051211383161,0.47659296875,0.7959476060271832,1.7974041562985719,1
0.5450997633267726,0.48982755156630126,0.46453125000000006,0.7302654228374655,1.7225966702433329,1
0.23267431336090982,0.1572293526538143,0.1566,0.24629564980271662,0.7785486769573653,1
0.42839936149760555,0.35157552059221575,0.38831816406249997,0.5748278642072474,1.5147108185259166,1
0.2763645364607419,0.21217806495959946,0.2573203125,0.34886998542408026,1.0809624087851775,1
0.06996124639181446,0.03730417620722913,0.04282480468749998,0.05855296349807212,-0.4692670442188364,0
0.10068135235592447,0.05041938375082047,0.0421958984375,0.07091058065079092,-0.30294272218963436,0
0.19651268934968283,0.10722780765442796,0.11879960937499996,0.1682222768079694,0.4474022078918752,0
0.27434279548099705,0.21168847800187426,0.26550937499999994,0.36361902368991167,1.1169283874126417,0
